A_PARTY,B_PARTY,START_DTTM,END_DTTM,A_NETWORK,B_NETWORK,RESERVED
9653711156,9631950899,1629293102,1629293219,Airtel,BSNL,
9252747497,9487533669,1599131066,1599131074,Jio,Jio,
9647710964,9221851335,1648800930,1648801066,Airtel,BSNL,
9347683382,9826445625,1606892521,1606892695,Vi,Jio,
9647710964,9896503501,1631962159,1631962290,Airtel,Jio,
9338476343,9332535308,1642727956,1642728101,BSNL,Airtel,
9374309525,9419783960,1634732603,1634732671,Jio,Airtel,
9240287202,9680234139,1633272342,1633272540,Vi,BSNL,
9658019733,9529932643,1613127471,1613127596,Jio,BSNL,
9754770151,9654524224,1618040840,1618040961,BSNL,Airtel,
9482413687,9744414206,1632816159,1632816315,BSNL,Vi,
9583172173,9862625595,1615560460,1615560607,Jio,BSNL,
9809383416,9536497998,1608555624,1608555671,Airtel,Vi,
9354579909,9576759106,1617156057,1617156226,Jio,Vi,
9501353066,9489615584,1595786219,1595786416,Vi,Airtel,
9242731474,9297901066,1630593986,1630594156,Vi,Vi,
9233602061,9541638260,1589445569,1589445728,Jio,Airtel,
9346467170,9895538219,1595512756,1595512781,Vi,BSNL,
9829484621,9423610417,1649335198,1649335372,Jio,Jio,
9616641863,9773456088,1589650073,1589650110,BSNL,Airtel,
9791291523,9388822224,1622169734,1622169821,BSNL,Airtel,
9225025908,9343586266,1608287035,1608287068,Airtel,Vi,
9373911838,9215762922,1616428424,1616428439,Vi,Vi,
9363652345,9828885657,1642993287,1642993435,Jio,Jio,
9654674806,9759340239,1591669489,1591669676,Vi,BSNL,
9725913313,9332535308,1600591282,1600591438,Jio,Airtel,
9407395177,9702550152,1616305477,1616305598,Jio,Airtel,
9883060962,9466619376,1596734084,1596734144,Vi,Airtel,
9789910881,9366113797,1596119623,1596119706,Jio,Jio,
9556743201,9849698756,1596457195,1596457360,Jio,Airtel,
9614890292,9534451171,1588396391,1588396413,Airtel,BSNL,
9726705989,9536910667,1632411433,1632411534,Jio,BSNL,
9454394468,9302156469,1588695548,1588695699,Airtel,Jio,
9882891885,9735548935,1622332932,1622333108,Jio,BSNL,
9756523715,9564076317,1604170660,1604170853,BSNL,Jio,
9557973154,9416319106,1626342415,1626342593,Vi,Vi,
9749165568,9877362273,1648604615,1648604682,Airtel,Jio,
9554858385,9303302610,1644960969,1644961046,Jio,Vi,
9313166608,9583172173,1597762855,1597762953,Airtel,Jio,
9303780971,9377637930,1597247802,1597247909,BSNL,Vi,
9791500785,9606501471,1643649180,1643649288,Jio,BSNL,
9647710964,9240749867,1598780237,1598780382,Airtel,BSNL,
9305499043,9611894289,1591726456,1591726590,BSNL,Jio,
9680610188,9615933139,1633937996,1633938194,Airtel,BSNL,
9514900878,9601428546,1618163422,1618163551,Vi,Vi,
9798977587,9438942320,1597530895,1597530904,BSNL,Airtel,
9823753987,9536910667,1626210694,1626210842,BSNL,BSNL,
9377637930,9493651599,1599267961,1599268069,Vi,BSNL,
9554768463,9625202945,1596384856,1596385056,BSNL,Jio,
9224586641,9350635266,1629126171,1629126231,Jio,Vi,
9689689956,9780116924,1631307747,1631307841,Airtel,Airtel,
9638837577,9720344804,1635010928,1635010982,Jio,Airtel,
9338476343,9534451171,1592570262,1592570431,BSNL,BSNL,
9758598396,9896503501,1640206034,1640206084,Airtel,Jio,
9416797455,9358752096,1650441731,1650441780,BSNL,Airtel,
9890403623,9747670325,1627413632,1627413652,BSNL,Jio,
9614890292,9788402110,1647155042,1647155183,Airtel,Vi,
9221851335,9308307569,1614011167,1614011329,BSNL,Jio,
9434213347,9354343443,1648556071,1648556166,BSNL,BSNL,
9826445625,9375124330,1644785046,1644785190,Jio,Vi,
9306073552,9812827745,1650567372,1650567446,Airtel,Jio,
9897933280,9629421274,1611978645,1611978775,Airtel,Vi,
9337794237,9274815769,1604512092,1604512243,Jio,Jio,
9828885657,9615933139,1623874241,1623874384,Jio,BSNL,
9744691664,9307253379,1636090928,1636091013,Airtel,BSNL,
9200876168,9877729242,1605515982,1605516087,Airtel,Vi,
9288621188,9337044846,1632501866,1632501940,Airtel,Vi,
9536497998,9209027279,1635076360,1635076506,Vi,BSNL,
9337794237,9254776719,1591524255,1591524355,Jio,BSNL,
9583076913,9388047835,1636010616,1636010757,Jio,BSNL,
9324250118,9541638260,1588857966,1588858035,Vi,Airtel,
9220769519,9795381680,1648705547,1648705730,BSNL,Airtel,
9373373939,9768101780,1611235528,1611235564,BSNL,Airtel,
9877729242,9443020319,1589709761,1589709773,Vi,BSNL,
9467186867,9541638260,1638069908,1638069918,BSNL,Airtel,
9865450535,9826445625,1594998850,1594998902,BSNL,Jio,
9747670325,9573888265,1630819399,1630819431,Jio,Jio,
9897750872,9809383416,1648137904,1648137909,Airtel,Airtel,
9749289186,9653236366,1611609631,1611609713,Vi,Vi,
9672590060,9252747497,1632688714,1632688868,Airtel,Jio,
9867275816,9654524224,1592901368,1592901439,Airtel,Airtel,
9503017228,9709868041,1627323005,1627323203,Airtel,Jio,
9680610188,9467186867,1619472132,1619472255,Airtel,BSNL,
9826232582,9578029486,1597038744,1597038942,Vi,Vi,
9754770151,9778448476,1594988828,1594988989,BSNL,Airtel,
9339767305,9591026868,1608111143,1608111320,Jio,Airtel,
9897933280,9886553019,1606853384,1606853429,Airtel,BSNL,
9648434101,9781372855,1591434110,1591434176,Jio,BSNL,
9591026868,9296096117,1591516510,1591516579,Airtel,Jio,
9670831784,9592930772,1597276855,1597276990,Airtel,Airtel,
9676332604,9807124948,1626542362,1626542556,Airtel,Airtel,
9855553706,9294558259,1620917235,1620917338,Vi,BSNL,
9801771270,9638837577,1636104150,1636104202,Vi,Jio,
9215762922,9280045528,1599077133,1599077244,Vi,Airtel,
9364582321,9240287202,1592856472,1592856563,Jio,Vi,
9337044846,9583076913,1599086400,1599086423,Vi,Jio,
9200876168,9438962732,1601888868,1601888942,Airtel,Airtel,
9789910881,9534451171,1599969894,1599970076,Jio,BSNL,
9651755635,9358752096,1624727718,1624727722,BSNL,Airtel,
9778448476,9291629843,1596690091,1596690251,Airtel,BSNL,
9547777823,9482413687,1617182028,1617182219,BSNL,BSNL,
9653711156,9871323841,1647321589,1647321675,Airtel,Jio,
9342363381,9615933139,1614999068,1614999135,Jio,BSNL,
9602075727,9318058190,1641561361,1641561552,BSNL,Vi,
9483675387,9453032562,1589891549,1589891676,BSNL,Vi,
9593655477,9467186867,1641827115,1641827279,Jio,BSNL,
9426474926,9679943568,1642077223,1642077241,Vi,Airtel,
9654674806,9601837840,1629063426,1629063434,Vi,Airtel,
9666175180,9416797455,1622784641,1622784835,Airtel,BSNL,
9467186867,9606501471,1616209843,1616210028,BSNL,BSNL,
9666224210,9338476343,1621770669,1621770691,Vi,BSNL,
9255081020,9770730856,1592135721,1592135910,Airtel,Airtel,
9373373939,9638837577,1611710408,1611710484,BSNL,Jio,
9709868041,9588237746,1589067211,1589067289,Jio,Vi,
9252747497,9274815769,1619462007,1619462083,Jio,Jio,
9897750872,9225025908,1619348335,1619348529,Airtel,Airtel,
9759340239,9813872649,1598527243,1598527426,BSNL,Jio,
9373911838,9229302801,1598259296,1598259474,Vi,Jio,
9693948834,9666175180,1616435354,1616435477,Vi,Airtel,
9573888265,9583076913,1641866992,1641867157,Jio,Jio,
9588237746,9355831550,1589985493,1589985547,Vi,Vi,
9680234139,9224586641,1616774686,1616774806,BSNL,Jio,
9593622934,9647710964,1639113603,1639113660,Vi,Airtel,
9606501471,9482413687,1619401767,1619401910,BSNL,BSNL,
9897750872,9780116924,1629571685,1629571880,Airtel,Airtel,
9324490902,9807124948,1602425448,1602425472,Vi,Airtel,
9453032562,9401033724,1603360121,1603360268,Vi,Airtel,
9593655477,9895538219,1649471099,1649471248,Jio,BSNL,
9501353066,9503017228,1607748815,1607748900,Vi,Airtel,
9466619376,9728545090,1637078087,1637078173,Airtel,Vi,
9294558259,9430589436,1610289515,1610289559,BSNL,Airtel,
9679943568,9467186867,1618411637,1618411828,Airtel,BSNL,
9559702187,9791291523,1613061732,1613061817,BSNL,BSNL,
9551620541,9274815769,1630894912,1630895017,Jio,Jio,
9481527621,9229302801,1635038771,1635038867,Jio,Jio,
9702550152,9693948834,1602992658,1602992668,Airtel,Vi,
9220769519,9296096117,1605099599,1605099627,BSNL,Jio,
9559702187,9229544763,1640821738,1640821792,BSNL,BSNL,
9845380539,9230025412,1644272751,1644272870,BSNL,Airtel,
9555766406,9812827745,1589517272,1589517439,Vi,Jio,
9893602007,9288621188,1597224220,1597224269,BSNL,Airtel,
9297901066,9256325355,1623425018,1623425147,Vi,BSNL,
9784474511,9888391289,1614354934,1614355086,BSNL,Jio,
9377637930,9388822224,1591891641,1591891793,Vi,Airtel,
9756523715,9297901066,1614151844,1614151995,BSNL,Vi,
9898640473,9369276597,1642056565,1642056682,Jio,Jio,
9519721735,9487533669,1629686165,1629686269,BSNL,Jio,
9454581820,9744691664,1633519028,1633519144,Airtel,Airtel,
9532956637,9467186867,1628367977,1628368059,Jio,BSNL,
9240749867,9241745601,1641868985,1641869176,BSNL,Jio,
9791291523,9861328189,1615459504,1615459567,BSNL,Jio,
9663709832,9675351200,1641077643,1641077668,Airtel,Airtel,
9647710964,9791291523,1627780168,1627780295,Airtel,BSNL,
9383702117,9591026868,1622530762,1622530933,Jio,Airtel,
9677831097,9777752051,1597128400,1597128460,Jio,BSNL,
9372303655,9826232582,1614886466,1614886506,BSNL,Vi,
9557973154,9354579909,1591535225,1591535351,Vi,Jio,
9888391289,9350635266,1605341262,1605341351,Jio,Vi,
9677831097,9324250118,1621909462,1621909580,Jio,Vi,
9434213347,9346845336,1621799702,1621799843,BSNL,Airtel,
9672590060,9627730245,1610202675,1610202757,Airtel,Jio,
9460735165,9736501652,1592200829,1592200916,Jio,Airtel,
9865450535,9813872649,1633664500,1633664636,BSNL,Jio,
9563072002,9491304591,1630813716,1630813746,Vi,BSNL,
9425821705,9302156469,1620131660,1620131845,Jio,Jio,
9501353066,9702550152,1627903111,1627903231,Vi,Airtel,
9339443952,9363652345,1618713494,1618713649,Airtel,Jio,
9826232582,9568794458,1601530114,1601530121,Vi,Vi,
9583076913,9403136102,1631509818,1631509887,Jio,Vi,
9709446808,9242731474,1596069785,1596069839,Airtel,Vi,
9620829737,9372303655,1640773982,1640773986,Jio,BSNL,
9826706940,9484387286,1604264069,1604264107,Airtel,Vi,
9861369598,9254776719,1625241199,1625241300,Vi,BSNL,
9556743201,9554768463,1616286949,1616286958,Jio,BSNL,
9401033724,9517207773,1644028412,1644028514,Airtel,Jio,
9861846490,9564076317,1627748325,1627748455,Vi,Jio,
9307253379,9725913313,1627474322,1627474368,BSNL,Jio,
9665412560,9386616648,1632219891,1632220078,Airtel,Airtel,
9215762922,9643235513,1595967569,1595967596,Vi,Jio,
9488879402,9252747497,1591846767,1591846817,Vi,Jio,
9235715164,9388047835,1610455523,1610455702,Airtel,BSNL,
9829611007,9372303655,1649776298,1649776360,BSNL,BSNL,
9602075727,9722378749,1618625616,1618625627,BSNL,Jio,
9342363381,9454581820,1596852600,1596852664,Jio,Airtel,
9230025412,9867275816,1646067826,1646067919,Airtel,Airtel,
9606501471,9641037271,1612659208,1612659246,BSNL,BSNL,
9573058194,9292077159,1594298498,1594298533,Vi,BSNL,
9555766406,9503017228,1593239901,1593239986,Vi,Airtel,
9229544763,9307253379,1628375869,1628376001,BSNL,BSNL,
9641037271,9861369598,1624188508,1624188577,BSNL,Vi,
9653711156,9221851335,1645380216,1645380301,Airtel,BSNL,
9454749783,9654674806,1627095411,1627095459,BSNL,Vi,
9366999796,9454749783,1599276418,1599276578,Airtel,BSNL,
9487854111,9255081020,1593252657,1593252840,BSNL,Airtel,
9388475295,9220117853,1596319479,1596319535,BSNL,Jio,
9488879402,9646665625,1597210084,1597210222,Vi,Jio,
9318058190,9407670457,1616473060,1616473221,Vi,Jio,
9482413687,9647710964,1591212831,1591213005,BSNL,Airtel,
9434213347,9425821705,1591870472,1591870518,BSNL,Jio,
9631238356,9859015500,1599770572,1599770626,Airtel,Airtel,
9597432493,9653711156,1644534413,1644534492,Jio,Airtel,
9354579909,9875263401,1610816480,1610816633,Jio,Jio,
9303780971,9430589436,1635257967,1635258087,BSNL,Airtel,
9491304591,9221851335,1648580749,1648580796,BSNL,BSNL,
9364582321,9295609330,1645094116,1645094286,Jio,Vi,
9355792304,9360304271,1642167386,1642167486,Airtel,BSNL,
9377637930,9484387286,1601689048,1601689106,Vi,Vi,
9358752096,9337794237,1638507290,1638507477,Airtel,Jio,
9438942320,9529932643,1590768819,1590768994,Airtel,BSNL,
9824119947,9337794237,1630189781,1630189785,BSNL,Jio,
9867275816,9551620541,1614622782,1614622902,Airtel,Jio,
9359531219,9898640473,1649836386,1649836404,BSNL,Jio,
9842749295,9588237746,1602651739,1602651847,BSNL,Vi,
9583076913,9369276597,1621525200,1621525217,Jio,Jio,
9410601656,9744691664,1595209559,1595209708,Airtel,Airtel,
9556743201,9403136102,1607341582,1607341601,Jio,Vi,
9615933139,9616641863,1649099646,1649099667,BSNL,BSNL,
9689689956,9296096117,1628254302,1628254452,Airtel,Jio,
9736501652,9829632527,1632473831,1632473957,Airtel,BSNL,
9364582321,9624283692,1641028012,1641028056,Jio,Airtel,
9351710412,9254776719,1608222174,1608222207,Airtel,BSNL,
9875263401,9438942320,1644505858,1644505914,Jio,Airtel,
9620829737,9366113797,1633902560,1633902689,Jio,Jio,
9807124948,9890403623,1614056638,1614056662,Airtel,BSNL,
9722378749,9818980857,1633607007,1633607094,Jio,Jio,
9347936683,9595100207,1608051765,1608051843,BSNL,BSNL,
9781372855,9267482669,1611980065,1611980068,BSNL,Jio,
9409594753,9647910724,1645904428,1645904515,Jio,Airtel,
9297035776,9868171459,1595216427,1595216450,Airtel,BSNL,
9859879540,9684637945,1621591894,1621591912,Airtel,Jio,
9788659931,9788402110,1597306037,1597306072,BSNL,Vi,
9324490902,9482413687,1635065018,1635065144,Vi,BSNL,
9615933139,9295033674,1650563314,1650563406,BSNL,Vi,
9845380539,9351710412,1650704637,1650704727,BSNL,Airtel,
9736501652,9653711156,1624311230,1624311288,Airtel,Airtel,
9784474511,9319483280,1593540180,1593540224,BSNL,Airtel,
9801771270,9684637945,1629242967,1629243071,Vi,Jio,
9430589436,9224586641,1636281516,1636281678,Airtel,Jio,
9648434101,9241745601,1599417013,1599417046,Jio,Jio,
9680610188,9623382219,1615486902,1615486980,Airtel,BSNL,
9676332604,9669388178,1628258272,1628258338,Airtel,Vi,
9619859619,9744414206,1627531877,1627531947,BSNL,Vi,
9878342626,9781962335,1590937174,1590937277,Vi,BSNL,
9274815769,9780584640,1621178699,1621178872,Jio,Airtel,
9433417725,9722378749,1649540652,1649540787,Jio,Jio,
9469137213,9676322612,1604916929,1604916945,Jio,Airtel,
9519721735,9373373939,1629404317,1629404336,BSNL,BSNL,
9849698756,9358752096,1608747037,1608747054,Airtel,Airtel,
9229544763,9791500785,1648641749,1648641874,BSNL,Jio,
9221851335,9809383416,1608698206,1608698246,BSNL,Airtel,
9849698756,9479313374,1611908160,1611908296,Airtel,Vi,
9453995384,9589334516,1610009786,1610009964,Airtel,Airtel,
9466619376,9376597978,1646476762,1646476871,Airtel,Vi,
9787420640,9862625595,1597586002,1597586160,Airtel,BSNL,
9208687495,9890403623,1626773294,1626773467,BSNL,BSNL,
9307253379,9867275816,1610188035,1610188220,BSNL,Airtel,
9297901066,9308307569,1637572704,1637572722,Vi,Jio,
9388475295,9728545090,1610203851,1610204006,BSNL,Vi,
9877729242,9747903327,1640371689,1640371793,Vi,BSNL,
9601837840,9654524224,1604317073,1604317095,Airtel,Airtel,
9295609330,9735548935,1597049051,1597049098,Vi,BSNL,
9589334516,9280045528,1602943753,1602943796,Airtel,Airtel,
9502504251,9791291523,1612420271,1612420381,BSNL,BSNL,
9556743201,9862625595,1624782612,1624782690,Jio,BSNL,
9722378749,9416319106,1590198845,1590198909,Jio,Vi,
9337263520,9433741232,1642018793,1642018876,Airtel,Airtel,
9744414206,9624283692,1623470116,1623470274,Vi,Airtel,
9704584955,9453995384,1628031164,1628031267,BSNL,Airtel,
9240749867,9702550152,1609517536,1609517688,BSNL,Airtel,
9861328189,9627730245,1612373936,1612373975,Jio,Jio,
9375124330,9895538219,1596612080,1596612097,Vi,BSNL,
9897933280,9705512160,1588494615,1588494644,Airtel,Airtel,
9720344804,9798977587,1637305852,1637305960,Airtel,BSNL,
9588237746,9829611007,1648570767,1648570826,Vi,BSNL,
9209027279,9720344804,1618992821,1618992827,BSNL,Airtel,
9583076913,9762837162,1646446875,1646446917,Jio,Vi,
9809383416,9503017228,1617037973,1617038000,Airtel,Airtel,
9487533669,9624283692,1601853132,1601853148,Jio,Airtel,
9663709832,9680610188,1648534990,1648535093,Airtel,Airtel,
9220117853,9654524224,1599131436,1599131568,Jio,Airtel,
9625202945,9759340239,1595747442,1595747619,Jio,BSNL,
9453032562,9781016304,1628274186,1628274271,Vi,Airtel,
9624283692,9481527621,1649652141,1649652163,Airtel,Jio,
9403136102,9852421377,1618925555,1618925692,Vi,Jio,
9781962335,9529932643,1589590880,1589590950,BSNL,BSNL,
9319483280,9601837840,1603688411,1603688474,Airtel,Airtel,
9591026868,9498825589,1639708306,1639708333,Airtel,Jio,
9861846490,9481527621,1643747675,1643747854,Vi,Jio,
9653711156,9890403623,1593290858,1593291051,Airtel,BSNL,
9397340693,9338476343,1589948418,1589948575,Jio,BSNL,
9375286981,9605544874,1637892539,1637892614,Jio,Vi,
9768101780,9242731474,1606396166,1606396361,Airtel,Vi,
9784474511,9221851335,1619098391,1619098553,BSNL,BSNL,
9303780971,9354343443,1649218741,1649218829,BSNL,BSNL,
9372303655,9689689956,1645131478,1645131622,BSNL,Airtel,
9342363381,9298630905,1643144040,1643144189,Jio,Jio,
9366999796,9375286981,1636644798,1636644925,Airtel,Jio,
9666175180,9651755635,1592786638,1592786737,Airtel,BSNL,
9454749783,9602075727,1634396096,1634396201,BSNL,BSNL,
9845380539,9303780971,1598790136,1598790252,BSNL,BSNL,
9375286981,9747670325,1595086403,1595086555,Jio,Jio,
9305499043,9823753987,1621859038,1621859087,BSNL,BSNL,
9886246158,9616641863,1623652552,1623652655,Vi,BSNL,
9842151783,9430589436,1621260162,1621260281,BSNL,Airtel,
9747670325,9781016304,1620523492,1620523541,Jio,Airtel,
9733765542,9749165568,1605848198,1605848199,Vi,Airtel,
9639164954,9624283692,1605682973,1605683111,Vi,Airtel,
9868171459,9789630244,1632950641,1632950812,BSNL,Airtel,
9669388178,9638729024,1631073610,1631073676,Vi,Airtel,
9295609330,9629421274,1624491888,1624491928,Vi,Vi,
9818980857,9486295327,1594072300,1594072435,Jio,BSNL,
9762614645,9555766406,1631672112,1631672113,Jio,Vi,
9318058190,9689689956,1592605200,1592605370,Vi,Airtel,
9895538219,9339443952,1644632597,1644632696,BSNL,Airtel,
9855553706,9877362273,1648802822,1648802843,Vi,Jio,
9403136102,9297901066,1598480942,1598480953,Vi,Vi,
9425821705,9346845336,1639740434,1639740570,Jio,Airtel,
9626627344,9346845336,1644608437,1644608613,Airtel,Airtel,
9759340239,9823753987,1591919335,1591919466,BSNL,BSNL,
9454749783,9657628332,1591597132,1591597243,BSNL,Airtel,
9576759106,9667204885,1634542349,1634542518,Vi,Jio,
9221615756,9296096117,1596788803,1596788891,Airtel,Jio,
9773456088,9267482669,1590075447,1590075456,Airtel,Jio,
9680610188,9675351200,1590526953,1590527085,Airtel,Airtel,
9405142182,9829750398,1639367130,1639367280,Vi,Vi,
9280045528,9812827745,1594156739,1594156762,Airtel,Jio,
9649700116,9373373939,1610452116,1610452281,Airtel,BSNL,
9350324765,9653711156,1589472355,1589472468,Jio,Airtel,
9416797455,9805400388,1624882055,1624882096,BSNL,Airtel,
9357978272,9209027279,1596112652,1596112715,Airtel,BSNL,
9726705989,9560290640,1619543107,1619543109,Jio,Airtel,
9859015500,9529932643,1644802145,1644802245,Airtel,BSNL,
9747670325,9274815769,1605770096,1605770238,Jio,Jio,
9438962732,9842749295,1610465919,1610466103,Airtel,BSNL,
9229058707,9781962335,1597250513,1597250688,BSNL,BSNL,
9808767292,9625202945,1594359611,1594359624,Airtel,Jio,
9433417725,9454581820,1629629933,1629630067,Jio,Airtel,
9581668172,9617376128,1604205242,1604205369,Airtel,Airtel,
9240749867,9229544763,1626105464,1626105485,BSNL,BSNL,
9560881383,9521152218,1610314860,1610315010,BSNL,Vi,
9851953593,9351710412,1619942868,1619942887,Jio,Airtel,
9357978272,9554768463,1591731169,1591731330,Airtel,BSNL,
9240749867,9886246158,1608665570,1608665618,BSNL,Vi,
9256325355,9852421377,1650689048,1650689053,BSNL,Jio,
9484387286,9573888265,1642997879,1642998017,Vi,Jio,
9541638260,9726705989,1614097272,1614097331,Airtel,Jio,
9736501652,9649700116,1597406998,1597407122,Airtel,Airtel,
9859015500,9254776719,1588100127,1588100196,Airtel,BSNL,
9762614645,9601837840,1631040323,1631040418,Jio,Airtel,
9295609330,9601428546,1594167356,1594167514,Vi,Vi,
9319483280,9624283692,1641320910,1641321028,Airtel,Airtel,
9773456088,9578029486,1650737967,1650738013,Airtel,Vi,
9646068688,9388822224,1638630256,1638630303,Airtel,Airtel,
9347683382,9501353066,1618357918,1618358087,Vi,Vi,
9666224210,9897933280,1635224424,1635224432,Vi,Airtel,
9240883757,9664364741,1643353063,1643353219,Jio,Jio,
9416319106,9416319106,1638902394,1638902446,Vi,Vi,
